id,age_in_years,neighbourhood,beds,daily_rev_per_2_guests,review_scores_rating,total_rev,property_type,room_type,host_response_rate,number_of_reviews
2772263,3.99,IJburg - Zeeburgereiland,3,250,98,25500,House,Entire home/apt,1,17
1406028,3.99,De Baarsjes - Oud-West,1,100,87,2400,Apartment,Entire home/apt,0.87,12
1400779,3.99,Watergraafsmeer,4,149,100,5960,House,Entire home/apt,1,5
1402476,3.99,De Pijp - Rivierenbuurt,2,100,100,3000,Apartment,Entire home/apt,0.8,5
1402408,3.99,Centrum-Oost,3,110,97,8360,Apartment,Entire home/apt,1,19
1402541,3.99,Centrum-Oost,1,58,97,23200,Apartment,Private room,1,100
1403425,3.99,Oud-Noord,5,225,94,24300,House,Entire home/apt,1,27
1404050,3.99,Centrum-Oost,1,129,97,11352,Apartment,Entire home/apt,1,22
1406631,3.99,Oud-Noord,4,95,94,23180,House,Entire home/apt,1,61
1406677,3.99,De Pijp - Rivierenbuurt,1,150,93,16200,Apartment,Entire home/apt,1,18
3875056,3.99,De Baarsjes - Oud-West,1,145,100,4060,Apartment,Entire home/apt,1,7
4675774,3.99,Westerpark,2,139,97,3336,Apartment,Entire home/apt,1,6
5045567,3.99,Centrum-West,3,159,98,5088,Apartment,Entire home/apt,1,8
2334466,3.99,Slotervaart,3,99,93,26730,Apartment,Entire home/apt,1,45
3920205,3.99,De Pijp - Rivierenbuurt,1,79,90,2528,Apartment,Entire home/apt,1,8
3839003,3.99,Centrum-Oost,1,83,91,9628,Apartment,Entire home/apt,1,29
1895654,3.99,Noord-West,1,63,96,11340,Apartment,Private room,1,45
1564522,3.98,De Pijp - Rivierenbuurt,1,75,93,3900,Apartment,Entire home/apt,1,13
1410146,3.98,Centrum-West,3,100,88,2200,Apartment,Entire home/apt,0.8,11
2782702,3.98,Westerpark,1,110,96,2200,Apartment,Entire home/apt,0.8,5
1410646,3.98,Bos en Lommer,2,70,100,1400,Apartment,Entire home/apt,0.5,2
1410820,3.98,De Baarsjes - Oud-West,2,97,94,7566,Apartment,Entire home/apt,1,39
2134261,3.98,De Pijp - Rivierenbuurt,2,145,95,20880,Apartment,Entire home/apt,1,18
5648068,2.34,De Baarsjes - Oud-West,1,113,100,452,Apartment,Entire home/apt,1,1
1756171,3.98,Oud-Oost,1,69,94,8004,Apartment,Entire home/apt,1,29
3914841,3.98,Oud-Oost,1,70,98,2520,Apartment,Entire home/apt,0.9,9
1912286,3.98,De Baarsjes - Oud-West,1,60,96,8880,Apartment,Entire home/apt,0.6,37
1443515,3.98,Oostelijk Havengebied - Indische Buurt,1,95,100,6270,Apartment,Entire home/apt,1,11
1415279,3.98,Centrum-Oost,4,145,97,15660,Boat,Entire home/apt,1,27
3277053,3.98,Centrum-West,3,320,90,1280,House,Entire home/apt,0.63,2
1417704,3.98,Westerpark,1,91,80,1456,Apartment,Entire home/apt,0.91,4
1819625,3.98,Oostelijk Havengebied - Indische Buurt,4,100,97,2800,Apartment,Entire home/apt,0.5,7
4838557,3.98,Oostelijk Havengebied - Indische Buurt,1,75,100,450,Apartment,Entire home/apt,0.5,1
2787342,3.98,Westerpark,2,170,90,680,Apartment,Entire home/apt,0.5,2
1419694,3.98,Oostelijk Havengebied - Indische Buurt,1,110,100,3300,Apartment,Entire home/apt,1,3
1419866,3.98,De Pijp - Rivierenbuurt,1,89,100,2848,Apartment,Entire home/apt,1,2
3855396,3.98,De Pijp - Rivierenbuurt,2,130,100,520,Apartment,Entire home/apt,0.4,1
4114043,3.98,Oud-Oost,2,189,100,756,Apartment,Entire home/apt,0.25,1
1043554,3.97,Centrum-Oost,1,98,97,41552,Apartment,Entire home/apt,1,106
1631714,3.97,De Baarsjes - Oud-West,1,109,98,6540,Apartment,Entire home/apt,1,10
5072326,3.97,Oud-Oost,2,100,80,600,Apartment,Entire home/apt,0.9,1
4265756,3.97,De Baarsjes - Oud-West,2,112,90,1344,Apartment,Entire home/apt,1,2
1435255,3.97,De Baarsjes - Oud-West,1,119,98,17850,Apartment,Entire home/apt,0.93,15
4262009,3.97,Oud-Noord,3,154,100,924,House,Entire home/apt,1,3
1911182,3.97,Oostelijk Havengebied - Indische Buurt,2,65,87,8190,Apartment,Private room,1,63
1427971,3.97,Oud-Noord,1,95,90,4940,Apartment,Entire home/apt,0.94,26
1432378,3.97,De Baarsjes - Oud-West,2,150,96,6000,Apartment,Entire home/apt,0.67,5
1492620,3.97,Westerpark,1,100,99,11400,Apartment,Entire home/apt,1,19
1429402,3.97,Centrum-Oost,1,160,100,5760,Apartment,Entire home/apt,0.88,6
1429991,3.97,Oud-Noord,6,175,90,2800,House,Entire home/apt,1,4
1431525,3.97,De Pijp - Rivierenbuurt,1,99,90,1584,Apartment,Entire home/apt,0.5,2
2779916,3.97,Centrum-Oost,1,180,94,5040,Apartment,Entire home/apt,1,14
3570490,3.97,Oud-Oost,2,145,90,1160,Apartment,Entire home/apt,0.67,2
4316340,3.97,Centrum-Oost,1,115,86,1610,Apartment,Entire home/apt,1,7
3858997,3.97,Oud-Oost,2,120,80,960,Apartment,Entire home/apt,0.8,1
1436284,3.97,De Pijp - Rivierenbuurt,1,102,92,17748,Apartment,Entire home/apt,1,29
2376540,3.97,Centrum-West,1,105,95,17010,Apartment,Entire home/apt,1,81
3285724,3.97,Watergraafsmeer,6,150,80,2100,Apartment,Entire home/apt,0.14,1
1439794,3.97,Oostelijk Havengebied - Indische Buurt,2,120,95,5760,Apartment,Entire home/apt,0.8,12
1485132,3.97,De Baarsjes - Oud-West,1,85,98,9180,Apartment,Entire home/apt,1,18
1440478,3.97,Centrum-Oost,2,105,92,11340,Apartment,Entire home/apt,1,54
3663428,3.97,Zuid,4,110,70,2200,Apartment,Entire home/apt,0.5,2
4223144,3.96,De Pijp - Rivierenbuurt,1,85,96,1700,Apartment,Private room,0.94,5
1466118,3.96,De Baarsjes - Oud-West,1,135,97,3240,Apartment,Entire home/apt,1,6
4713266,3.96,Watergraafsmeer,2,85,80,510,Apartment,Entire home/apt,1,1
1445204,3.96,Oud-Oost,2,70,95,6720,Apartment,Entire home/apt,0.71,12
3770422,3.96,De Baarsjes - Oud-West,2,228,97,10944,Apartment,Entire home/apt,1,12
1817134,3.96,Centrum-West,1,165,100,11880,Apartment,Entire home/apt,1,12
1446831,3.96,Centrum-Oost,2,149,91,45296,Apartment,Entire home/apt,1,76
5424882,3.96,Oud-Noord,3,40,80,80,Camper/RV,Entire home/apt,1,1
5323628,3.96,Oud-Noord,2,35,100,420,Camper/RV,Entire home/apt,1,2
3099963,3.96,De Baarsjes - Oud-West,1,130,95,3120,Apartment,Entire home/apt,1,12
1447827,3.96,Westerpark,2,150,100,3600,Apartment,Entire home/apt,1,4
1497525,3.96,Westerpark,1,89,90,1424,Apartment,Entire home/apt,1,4
5207981,3.96,Oud-Oost,2,125,95,1000,Apartment,Entire home/apt,1,4
1453066,3.96,Oostelijk Havengebied - Indische Buurt,2,100,95,1600,Apartment,Entire home/apt,0.89,8
1453917,3.96,Oostelijk Havengebied - Indische Buurt,1,63,98,3528,Bed & Breakfast,Private room,0.89,28
1582842,3.96,De Baarsjes - Oud-West,2,99,96,2376,Apartment,Entire home/apt,1,6
4732908,3.96,Bos en Lommer,1,90,93,2520,Apartment,Entire home/apt,0.9,7
3317436,3.96,Westerpark,1,125,87,9000,Apartment,Entire home/apt,0.75,12
1462993,3.96,De Baarsjes - Oud-West,1,95,100,1520,Apartment,Entire home/apt,1,8
1458182,3.96,Centrum-West,2,159,93,3816,Apartment,Entire home/apt,1,4
2955804,3.96,Westerpark,1,141,100,564,Apartment,Entire home/apt,1,2
3234962,3.96,Centrum-West,1,115,92,3450,Apartment,Entire home/apt,0.88,5
1503106,3.96,Oud-Oost,1,119,98,14280,Apartment,Entire home/apt,1,20
1486461,3.96,Centrum-West,1,129,98,11868,Apartment,Entire home/apt,1,23
1461648,3.96,Oostelijk Havengebied - Indische Buurt,1,75,93,6900,Apartment,Entire home/apt,0.33,23
1461918,3.96,Centrum-West,2,95,90,14820,Apartment,Entire home/apt,1,78
3358429,3.95,Centrum-West,4,249,80,1494,Apartment,Entire home/apt,0.69,3
2197147,3.95,Centrum-Oost,4,179,92,7160,Apartment,Entire home/apt,0.73,20
3433922,3.95,Centrum-West,4,499,93,14970,Apartment,Entire home/apt,0.69,3
1591646,3.95,Centrum-West,2,145,100,5220,Apartment,Entire home/apt,0.8,6
1466389,3.95,Centrum-Oost,2,174,99,28188,Boat,Entire home/apt,0.9,81
4667143,3.95,Westerpark,1,200,100,800,Apartment,Entire home/apt,0.87,1
2572871,3.95,Oud-Oost,3,99,97,5940,Apartment,Entire home/apt,0.94,15
1468114,3.95,De Pijp - Rivierenbuurt,4,129,96,2322,Apartment,Entire home/apt,1,9
1468509,3.95,Oostelijk Havengebied - Indische Buurt,3,100,93,2400,Apartment,Entire home/apt,1,12
2068307,3.95,De Pijp - Rivierenbuurt,1,149,91,6556,Apartment,Entire home/apt,1,11
1469096,3.95,Centrum-West,1,90,95,26460,Apartment,Private room,1,147
1470488,3.95,Centrum-Oost,1,95,98,3800,Apartment,Entire home/apt,1,10
1473129,3.95,Zuid,4,92,74,11592,House,Private room,0.77,63
1475076,3.95,Westerpark,1,79,100,2528,Apartment,Entire home/apt,1,8
4309652,3.94,Centrum-Oost,1,150,93,900,Apartment,Entire home/apt,0.6,3
2368869,3.94,Centrum-West,2,150,91,12000,Boat,Entire home/apt,1,8
5428900,3.94,De Pijp - Rivierenbuurt,1,75,96,1500,Apartment,Private room,1,5
1479060,3.94,De Baarsjes - Oud-West,1,120,97,8160,Apartment,Entire home/apt,0.9,17
2044044,3.94,Oostelijk Havengebied - Indische Buurt,2,120,97,3840,Apartment,Entire home/apt,1,8
4293107,3.94,Centrum-West,1,99,100,396,Apartment,Entire home/apt,1,2
1482817,3.94,De Baarsjes - Oud-West,2,100,92,12000,Apartment,Entire home/apt,1,30
1482998,3.94,Centrum-Oost,1,72,87,4608,Apartment,Entire home/apt,1,32
1493939,3.94,De Pijp - Rivierenbuurt,1,109,100,436,Apartment,Entire home/apt,1,1
1485477,3.94,Bos en Lommer,6,120,98,4800,Apartment,Entire home/apt,1,10
1710065,3.94,Westerpark,8,335,91,42210,Apartment,Entire home/apt,1,21
1485576,3.94,Centrum-West,8,335,83,46230,Apartment,Entire home/apt,1,23
3029452,3.94,IJburg - Zeeburgereiland,6,90,97,2520,House,Entire home/apt,0.9,7
1486278,3.94,De Baarsjes - Oud-West,2,129,82,31734,Apartment,Entire home/apt,1,41
1486544,3.94,De Pijp - Rivierenbuurt,3,80,96,12800,Apartment,Private room,1,40
1487158,3.94,Centrum-West,1,135,98,25920,Apartment,Entire home/apt,0.8,32
1506205,3.94,Centrum-West,1,299,98,15548,Apartment,Entire home/apt,1,13
1498527,3.94,De Baarsjes - Oud-West,1,80,93,4320,Apartment,Entire home/apt,0.88,9
1491642,3.94,Centrum-Oost,2,120,88,9600,Apartment,Entire home/apt,1,20
1493489,3.94,De Baarsjes - Oud-West,1,70,94,4340,Apartment,Entire home/apt,1,31
1812680,3.94,Centrum-West,2,95,94,17480,Apartment,Entire home/apt,0.91,46
1493848,3.94,Watergraafsmeer,3,155,100,2480,Apartment,Entire home/apt,1,4
1494298,3.94,De Baarsjes - Oud-West,1,89,93,17088,Apartment,Entire home/apt,1,32
2015074,3.93,De Pijp - Rivierenbuurt,1,85,98,6120,Apartment,Entire home/apt,1,18
1533113,3.93,Bos en Lommer,1,90,84,3600,Apartment,Entire home/apt,1,10
4442854,3.93,Westerpark,1,90,93,4860,Apartment,Entire home/apt,1,9
529174,3.93,Centrum-West,12,800,98,86400,Apartment,Entire home/apt,0.89,18
467852,3.93,Centrum-West,4,300,95,12600,Apartment,Entire home/apt,0.89,7
439612,3.93,Centrum-West,4,300,96,25200,Apartment,Entire home/apt,0.89,14
446986,3.93,Centrum-West,4,300,94,21600,Apartment,Entire home/apt,0.9,12
4270390,3.93,De Pijp - Rivierenbuurt,1,125,100,1000,Apartment,Entire home/apt,1,2
3917964,3.93,Oud-Oost,2,100,95,800,Apartment,Entire home/apt,0.96,4
1501469,3.93,Centrum-Oost,4,260,94,35880,Apartment,Entire home/apt,0.6,23
5369735,3.93,Centrum-West,1,275,100,550,Apartment,Entire home/apt,1,1
4484378,3.93,Slotervaart,1,60,100,120,Apartment,Private room,0.71,1
3648688,3.93,Oud-Oost,1,120,93,9600,Apartment,Entire home/apt,0.71,10
1564682,3.93,Westerpark,3,110,96,3960,Apartment,Entire home/apt,1,9
3487855,3.93,De Pijp - Rivierenbuurt,1,58,94,1624,Apartment,Private room,1,7
1504020,3.93,Oud-Noord,1,89,93,9612,Bed & Breakfast,Private room,1,27
1520507,3.93,Oud-Noord,1,95,93,3420,Boat,Private room,1,9
1506345,3.93,De Pijp - Rivierenbuurt,1,109,100,5232,Apartment,Entire home/apt,1,6
1507036,3.93,Oostelijk Havengebied - Indische Buurt,1,68,97,4896,Apartment,Entire home/apt,1,12
1509659,3.93,De Baarsjes - Oud-West,2,70,83,1960,Apartment,Entire home/apt,1,7
1509400,3.93,Oostelijk Havengebied - Indische Buurt,3,160,83,8640,Apartment,Entire home/apt,0.94,9
3361724,3.93,De Pijp - Rivierenbuurt,6,180,95,2880,Apartment,Entire home/apt,0.9,4
4605922,3.93,Bos en Lommer,1,55,100,220,Apartment,Private room,1,1
1511360,3.93,Zuid,1,124,93,8928,Apartment,Entire home/apt,0.95,18
2835378,3.92,Oud-Oost,2,150,83,2100,Apartment,Entire home/apt,1,7
1512792,3.92,Watergraafsmeer,1,75,93,3300,Apartment,Entire home/apt,1,11
4166519,3.92,Centrum-West,4,225,80,1350,Apartment,Entire home/apt,0.97,1
4561392,3.92,Centrum-West,2,195,93,4680,Apartment,Entire home/apt,0.77,3
2851994,3.92,Centrum-West,1,114,85,2736,Apartment,Entire home/apt,1,4
3086023,3.92,Centrum-Oost,1,140,93,5880,Boat,Entire home/apt,0.78,3
1515295,3.92,De Baarsjes - Oud-West,3,45,93,1080,Apartment,Private room,0.9,12
1514753,3.92,Oostelijk Havengebied - Indische Buurt,1,80,97,2240,Apartment,Entire home/apt,1,7
4091250,3.92,De Baarsjes - Oud-West,1,75,100,600,Apartment,Entire home/apt,1,2
988870,3.92,Centrum-Oost,4,280,95,10640,House,Entire home/apt,1,19
999585,3.92,Centrum-Oost,3,420,97,29400,Apartment,Entire home/apt,1,7
1618249,3.92,De Baarsjes - Oud-West,2,250,100,3000,Apartment,Entire home/apt,1,3
5387784,3.92,Westerpark,1,75,97,900,Apartment,Private room,1,6
1517398,3.92,Westerpark,1,95,98,1710,Apartment,Entire home/apt,1,9
1520142,3.92,Westerpark,1,75,98,1350,Apartment,Entire home/apt,1,9
1702146,3.92,De Pijp - Rivierenbuurt,2,85,84,3400,Apartment,Entire home/apt,0.9,5
1538734,3.92,Watergraafsmeer,1,65,95,3900,Apartment,Entire home/apt,1,15
3753084,3.92,De Pijp - Rivierenbuurt,4,175,100,2800,House,Entire home/apt,1,4
1570315,3.92,Centrum-West,1,129,95,32508,Apartment,Entire home/apt,1,42
1523635,3.92,Centrum-West,1,109,97,20928,Apartment,Entire home/apt,1,48
1528254,3.92,Centrum-West,2,175,100,700,Apartment,Entire home/apt,1,2
1524366,3.92,Centrum-West,2,150,86,300,Bed & Breakfast,Private room,1,1
4185357,3.92,Centrum-Oost,1,123,93,1476,Apartment,Entire home/apt,0.93,3
1524993,3.92,Centrum-West,1,135,97,7020,Apartment,Entire home/apt,1,13
4273207,3.92,De Baarsjes - Oud-West,1,46,98,828,Apartment,Entire home/apt,1,9
1525316,3.92,Oostelijk Havengebied - Indische Buurt,3,210,95,34020,Boat,Entire home/apt,1,27
1549043,3.92,Oostelijk Havengebied - Indische Buurt,1,95,99,1710,Boat,Entire home/apt,0.92,3
2850736,3.92,De Baarsjes - Oud-West,1,60,92,9000,Apartment,Private room,0.44,25
3561620,3.91,Centrum-West,1,99,94,10098,Bed & Breakfast,Private room,0.79,51
1650449,3.91,Centrum-West,1,99,92,19602,Apartment,Private room,0.79,99
1528318,3.91,Centrum-West,1,120,100,4320,Apartment,Entire home/apt,1,6
1544866,3.91,Centrum-Oost,2,90,95,28080,Apartment,Entire home/apt,1,52
4528686,3.91,Oostelijk Havengebied - Indische Buurt,1,85,100,1020,Apartment,Entire home/apt,1,3
1530270,3.91,Zuid,4,189,95,9072,Apartment,Entire home/apt,1,12
1734985,3.91,Oud-Noord,4,85,94,29920,Loft,Entire home/apt,1,88
3814150,3.91,IJburg - Zeeburgereiland,2,95,88,1900,Apartment,Entire home/apt,1,5
1537852,3.91,De Baarsjes - Oud-West,2,100,97,2400,House,Entire home/apt,1,6
4517795,3.91,Zuid,4,200,96,8800,Apartment,Entire home/apt,1,11
1536821,3.91,De Baarsjes - Oud-West,1,70,97,3920,Apartment,Entire home/apt,1,14
4086355,3.91,Oud-Oost,1,90,94,2880,Apartment,Entire home/apt,1,8
1537830,3.91,Westerpark,1,69,97,22080,Apartment,Private room,1,80
2613699,3.91,Westerpark,1,125,85,3000,Apartment,Entire home/apt,1,4
3154495,3.91,IJburg - Zeeburgereiland,4,85,94,7140,Apartment,Entire home/apt,0.75,21
1541835,3.91,Bos en Lommer,1,200,100,8800,Apartment,Entire home/apt,1,11
1543781,3.91,Centrum-West,1,125,98,4500,Apartment,Entire home/apt,0.9,9
2080040,3.9,Zuid,4,75,84,1650,Apartment,Entire home/apt,0.75,11
1546202,3.9,De Pijp - Rivierenbuurt,1,109,98,13080,Apartment,Entire home/apt,0.9,10
1545592,3.9,Centrum-West,4,250,97,27000,Apartment,Entire home/apt,0.83,27
1545617,3.9,Centrum-West,4,119,96,41650,Apartment,Entire home/apt,1,35
1545820,3.9,Oud-Noord,3,125,92,20000,House,Entire home/apt,0.8,40
1648785,3.9,Centrum-West,1,120,97,27840,Bed & Breakfast,Entire home/apt,1,58
3388534,3.9,Westerpark,2,225,90,1800,Apartment,Entire home/apt,0.93,2
1551034,3.9,De Baarsjes - Oud-West,6,250,95,12500,Apartment,Entire home/apt,1,25
1551600,3.9,De Baarsjes - Oud-West,5,250,96,13500,Apartment,Entire home/apt,1,27
2126459,3.9,Centrum-West,2,99,91,32472,Bed & Breakfast,Private room,1,82
4242842,3.9,Slotervaart,1,75,100,300,Apartment,Entire home/apt,1,1
4819996,3.9,Westerpark,2,165,100,660,Apartment,Entire home/apt,0.7,1
1560611,3.9,Westerpark,2,119,93,2856,Apartment,Entire home/apt,1,6
1762423,3.9,Bos en Lommer,2,64,88,3840,Apartment,Entire home/apt,0.9,10
3028137,3.9,Centrum-West,5,250,100,7500,House,Entire home/apt,1,5
1558627,3.9,Zuid,5,229,91,7328,House,Entire home/apt,1,8
4883397,3.9,De Pijp - Rivierenbuurt,1,103,90,824,Apartment,Entire home/apt,1,4
1558960,3.9,De Baarsjes - Oud-West,1,99,98,4356,Apartment,Entire home/apt,0.91,11
1588507,3.9,Centrum-West,2,93,73,2232,Apartment,Entire home/apt,1,4
1559646,3.9,Centrum-West,2,90,87,10260,Apartment,Entire home/apt,1,19
1722722,3.9,Centrum-West,1,90,91,3780,Apartment,Entire home/apt,1,7
1559855,3.9,Westerpark,1,195,99,21840,Apartment,Entire home/apt,0.8,28
1560856,3.9,Watergraafsmeer,1,75,97,2100,House,Entire home/apt,1,7
1561264,3.9,Oostelijk Havengebied - Indische Buurt,2,75,99,2400,Boat,Private room,1,16
3816422,3.9,Centrum-West,2,120,96,3120,House,Private room,0.9,13
3923720,3.89,De Baarsjes - Oud-West,1,99,97,1188,Apartment,Entire home/apt,0.56,6
1723463,3.89,Oostelijk Havengebied - Indische Buurt,6,150,100,4500,Apartment,Entire home/apt,0.69,5
3014345,3.89,IJburg - Zeeburgereiland,6,265,100,3710,House,Entire home/apt,1,1
1566348,3.89,De Baarsjes - Oud-West,1,105,95,2310,Apartment,Entire home/apt,0.9,11
4797004,3.89,De Pijp - Rivierenbuurt,2,100,100,600,Apartment,Entire home/apt,1,1
2059572,3.89,Slotervaart,3,95,97,7980,Apartment,Entire home/apt,1,14
1570049,3.89,De Baarsjes - Oud-West,2,109,93,3052,Apartment,Entire home/apt,1,7
1571862,3.89,Westerpark,1,119,100,4760,Apartment,Entire home/apt,0.9,10
1572844,3.89,Oud-Noord,1,119,98,7854,Apartment,Entire home/apt,0.67,11
1572917,3.89,Bos en Lommer,2,175,100,1400,Apartment,Entire home/apt,0.83,2
2850818,3.89,Westerpark,1,165,100,3960,Apartment,Entire home/apt,1,2
1573942,3.89,Westerpark,1,90,95,13140,Apartment,Entire home/apt,1,73
3487507,3.89,Bos en Lommer,1,64,89,8704,Loft,Entire home/apt,0.9,34
2429902,3.88,Noord-Oost,4,110,90,1320,House,Entire home/apt,0.67,2
1575980,3.88,De Baarsjes - Oud-West,1,79,97,9954,Apartment,Entire home/apt,0.92,21
1575988,3.88,De Pijp - Rivierenbuurt,2,80,94,13440,Bed & Breakfast,Private room,1,84
1580186,3.88,Centrum-West,2,300,95,31200,Boat,Entire home/apt,0.83,26
1607007,3.88,Bos en Lommer,1,125,100,500,Apartment,Entire home/apt,1,1
4394905,3.88,De Baarsjes - Oud-West,1,88,76,1760,Apartment,Entire home/apt,0.8,5
1583266,3.88,Oud-Oost,1,80,91,15840,Apartment,Private room,1,99
1586071,3.88,Bos en Lommer,1,67,98,2680,Apartment,Entire home/apt,1,10
1585676,3.88,Bos en Lommer,1,85,97,3060,Apartment,Entire home/apt,1,9
1586219,3.88,Bos en Lommer,4,100,87,1800,Apartment,Entire home/apt,1,3
3791267,3.88,Oostelijk Havengebied - Indische Buurt,2,70,90,1120,Apartment,Entire home/apt,1,4
1587473,3.88,De Baarsjes - Oud-West,1,100,95,7200,Apartment,Private room,1,18
2572290,3.88,Zuid,1,105,97,6300,Apartment,Entire home/apt,1,15
4445517,3.88,Oud-Oost,2,100,90,800,Apartment,Entire home/apt,0.6,2
1596649,3.88,Oostelijk Havengebied - Indische Buurt,4,130,95,7020,Boat,Private room,1,27
3197183,3.88,De Pijp - Rivierenbuurt,2,300,91,49200,Apartment,Entire home/apt,1,41
1590879,3.88,Oud-Noord,4,115,80,460,Bed & Breakfast,Entire home/apt,1,2
1591359,3.88,Zuid,2,145,88,19720,Apartment,Entire home/apt,0.69,34
1609170,3.88,Oud-Oost,1,85,99,28050,Apartment,Entire home/apt,1,33
2065321,3.88,De Pijp - Rivierenbuurt,1,140,97,5040,Apartment,Entire home/apt,1,6
5109193,3.87,Centrum-West,1,65,80,260,Apartment,Private room,1,2
5438539,3.87,Centrum-Oost,1,95,100,380,Bed & Breakfast,Private room,1,1
1596195,3.87,De Pijp - Rivierenbuurt,2,175,94,14000,Apartment,Entire home/apt,1,20
3712006,3.87,Oud-Noord,1,69,100,828,House,Private room,0.68,3
3640562,3.87,Oud-Noord,1,58,91,3132,House,Private room,0.68,9
5236285,3.87,De Baarsjes - Oud-West,1,80,80,320,Apartment,Entire home/apt,1,1
5260611,3.87,Oud-Oost,2,150,93,900,Apartment,Entire home/apt,0.5,3
1600422,3.87,IJburg - Zeeburgereiland,1,69,88,4140,Apartment,Entire home/apt,0.61,15
4051767,3.87,Westerpark,1,104,97,15600,Apartment,Entire home/apt,1,25
1328738,4.03,Westerpark,1,150,90,1500,Apartment,Entire home/apt,0.7,5
3286765,4.03,Zuid,6,210,100,4200,Apartment,Entire home/apt,0.71,5
1871697,4.03,Centrum-Oost,2,140,99,23520,Apartment,Entire home/apt,0.9,28
1603563,3.87,Watergraafsmeer,5,179,85,2864,Apartment,Entire home/apt,1,4
3649921,3.87,Oostelijk Havengebied - Indische Buurt,1,69,91,966,Apartment,Private room,1,7
2411237,3.87,De Baarsjes - Oud-West,1,109,93,20274,Apartment,Entire home/apt,0.93,31
1604300,3.87,De Baarsjes - Oud-West,2,70,100,140,Apartment,Entire home/apt,1,1
1604443,3.87,Zuid,1,125,95,2000,Apartment,Entire home/apt,0.87,4
1606565,3.87,Centrum-West,1,250,96,2500,Apartment,Entire home/apt,0.79,5
4302450,3.87,De Pijp - Rivierenbuurt,1,80,88,1600,Apartment,Private room,0.88,5
1615669,3.87,De Pijp - Rivierenbuurt,3,120,80,480,Apartment,Entire home/apt,1,1
1610986,3.86,Centrum-West,1,120,95,8160,Apartment,Entire home/apt,0.39,17
1614455,3.86,Geuzenveld - Slotermeer,2,50,86,7000,House,Private room,0.81,70
2618123,3.86,Geuzenveld - Slotermeer,1,50,82,4400,House,Private room,0.81,44
1613366,3.86,Oud-Oost,1,65,93,7800,Apartment,Entire home/apt,1,12
1613583,3.86,Westerpark,1,96,92,6528,Apartment,Entire home/apt,1,17
2418654,3.86,Zuid,1,86,98,4816,Apartment,Entire home/apt,0.9,14
3700494,3.86,Oud-Oost,2,120,100,960,Apartment,Entire home/apt,0.96,4
2073726,3.86,Westerpark,2,110,96,7260,House,Entire home/apt,0.96,33
5181237,3.86,Westerpark,1,92,90,1104,Apartment,Entire home/apt,0.4,2
1904291,3.86,Centrum-West,1,85,99,10710,Apartment,Entire home/apt,1,21
3735070,3.86,Zuid,3,250,100,500,Bed & Breakfast,Entire home/apt,0.79,1
3757238,3.86,Zuid,1,99,60,198,Bed & Breakfast,Private room,0.79,1
1621136,3.86,Centrum-Oost,2,135,91,6480,Apartment,Private room,1,8
1621222,3.86,Oud-Oost,2,200,97,6400,Apartment,Entire home/apt,0.76,8
1623554,3.86,De Baarsjes - Oud-West,3,144,98,9792,Apartment,Entire home/apt,1,17
1625290,3.85,De Pijp - Rivierenbuurt,1,99,88,1188,Apartment,Entire home/apt,0.93,6
3568062,3.85,De Pijp - Rivierenbuurt,3,225,93,12600,House,Entire home/apt,1,14
3690965,3.85,Centrum-Oost,1,85,96,8670,Apartment,Entire home/apt,0.69,17
1630438,3.85,De Pijp - Rivierenbuurt,2,80,93,7200,Apartment,Private room,1,45
4981175,3.85,Centrum-West,2,82,100,2460,Apartment,Entire home/apt,1,3
1630530,3.85,Centrum-West,2,87,99,34800,Apartment,Entire home/apt,1,40
3612752,3.85,Centrum-West,2,225,100,4500,Apartment,Entire home/apt,1,5
1667081,3.85,De Baarsjes - Oud-West,1,85,94,5100,Apartment,Entire home/apt,1,10
1631642,3.85,Oud-Noord,1,69,96,28980,Apartment,Entire home/apt,1,35
1631878,3.85,Zuid,3,275,91,6050,Apartment,Entire home/apt,0.75,11
3895561,3.85,Centrum-West,2,240,94,9600,Apartment,Entire home/apt,1,10
1634726,3.85,Zuid,2,100,98,4400,Apartment,Entire home/apt,0.83,11
1634936,3.85,Slotervaart,1,145,80,580,Apartment,Entire home/apt,0.89,1
1638064,3.85,Zuid,1,145,100,290,Apartment,Entire home/apt,0.89,1
1694952,3.85,De Pijp - Rivierenbuurt,1,90,94,4680,Apartment,Entire home/apt,0.76,13
1675371,3.85,Buitenveldert - Zuidas,1,72,96,2592,Apartment,Entire home/apt,0.89,6
1636242,3.85,Westerpark,5,115,86,29440,Apartment,Entire home/apt,0.94,64
2388275,3.85,De Baarsjes - Oud-West,1,99,95,20790,Apartment,Entire home/apt,1,35
1798944,3.85,Westerpark,1,57,94,2964,Apartment,Private room,1,26
1662676,3.85,Centrum-West,2,100,100,2800,Apartment,Entire home/apt,1,7
1908006,3.85,Westerpark,1,84,97,2016,Apartment,Entire home/apt,0.57,6
3771242,3.85,Westerpark,1,90,88,1800,Apartment,Entire home/apt,0.63,5
3965685,3.85,De Baarsjes - Oud-West,1,110,93,1320,Apartment,Entire home/apt,1,3
2078168,3.85,Centrum-Oost,1,80,90,2080,Apartment,Private room,0.94,13
1982117,3.84,Westerpark,2,75,87,3600,Apartment,Entire home/apt,0.8,4
4451234,3.84,De Pijp - Rivierenbuurt,6,300,90,3600,Apartment,Entire home/apt,1,2
